,tweet_time,tweet_language,count
13607,10/01/2013,,7
13608,08/05/2016,bg,7
13609,09/13/2014,sk,7
13610,12/09/2016,et,7
13611,06/13/2016,in,7
13612,04/18/2018,ru,7
13613,02/08/2017,et,7
13614,01/17/2017,it,7
13615,08/04/2013,,7
13616,02/11/2017,es,7
13617,11/04/2017,ru,7
13618,08/31/2015,hu,7
13619,09/23/2016,it,7
13620,03/13/2017,ht,7
13621,08/25/2015,hr,7
13622,02/15/2017,ro,7
13623,01/30/2017,ht,7
13624,04/24/2016,fr,7
13625,05/30/2015,de,7
13626,09/03/2014,lv,7
13627,07/20/2017,ht,7
13628,09/10/2014,ht,7
13629,01/22/2017,ar,7
13630,09/01/2014,nl,7
13631,02/21/2015,et,7
13632,11/22/2016,de,7
13633,06/02/2015,sk,7
13634,04/10/2017,ht,7
13635,12/18/2016,ro,7
13636,08/10/2015,tr,7
13637,01/13/2014,bg,7
13638,02/09/2014,bg,7
13639,08/06/2015,sr,7
13640,01/31/2016,bg,7
13641,01/10/2017,tl,7
13642,03/13/2015,pt,7
13643,07/29/2016,tl,7
13644,04/05/2014,und,7
13645,08/25/2015,tr,7
13646,01/26/2015,de,7
13647,11/25/2011,ru,7
13648,10/07/2016,it,7
13649,07/06/2016,bg,7
13650,08/12/2014,it,7
13651,04/20/2017,da,7
13652,02/20/2017,es,7
13653,01/22/2014,bg,7
13654,12/05/2015,de,7
13655,10/24/2014,it,7
13656,06/04/2013,,7
13657,06/22/2016,es,7
13658,01/04/2013,tl,7
13659,10/12/2015,nl,7
13660,01/30/2016,bg,7
13661,12/02/2016,de,7
13662,06/09/2014,sr,7
13663,04/23/2015,ro,7
13664,11/23/2016,nl,7
13665,01/15/2016,bg,7
13666,07/16/2017,es,7
13667,04/30/2015,in,7
13668,05/31/2013,,7
13669,02/13/2016,in,7
13670,09/16/2013,,7
13671,09/11/2013,,7
13672,01/15/2014,und,7
13673,11/07/2014,pt,7
13674,08/16/2014,it,7
13675,03/06/2015,sr,7
13676,11/06/2016,es,7
13677,05/03/2017,in,7
13678,10/28/2016,es,7
13679,06/28/2017,bg,7
13680,01/09/2015,sr,7
13681,12/19/2016,da,7
13682,01/16/2015,ro,7
13683,02/23/2014,uk,7
13684,07/15/2015,et,7
13685,06/16/2014,it,7
13686,10/08/2013,,7
13687,02/06/2016,de,7
13688,09/28/2016,bg,7
13689,09/27/2016,uk,7
13690,07/04/2016,uk,7
13691,06/29/2015,sr,7
13692,01/10/2017,it,7
13693,04/26/2014,uk,7
13694,08/14/2014,nl,7
13695,04/10/2012,und,7
13696,11/25/2013,,7
13697,11/22/2017,ar,7
13698,07/24/2014,es,7
13699,01/26/2017,bg,7
13700,10/17/2015,sr,7
13701,12/24/2016,it,7
13702,06/04/2017,ar,7
13703,02/10/2016,in,7
13704,02/14/2016,uk,7
13705,02/12/2017,in,7
13706,08/04/2016,uk,7
13707,04/11/2016,tl,7
13708,09/26/2014,,7
13709,01/06/2017,tl,7
13710,08/18/2015,hu,7
13711,06/10/2016,es,7
13712,09/17/2014,de,7
13713,11/01/2016,tl,7
13714,04/05/2016,tl,7
13715,10/19/2014,sr,7
13716,04/16/2017,tl,7
13717,12/01/2016,es,7
13718,07/27/2016,fr,7
13719,09/13/2011,ru,7
13720,09/10/2014,pl,7
13721,05/09/2015,fr,7
13722,07/09/2016,bg,7
13723,08/10/2014,lv,7
13724,10/29/2016,pt,7
13725,10/17/2016,da,7
13726,07/14/2017,tl,7
13727,05/25/2018,en,7
13728,09/18/2016,sv,7
13729,10/27/2015,fr,7
13730,11/20/2016,de,7
13731,03/27/2016,fr,7
13732,05/22/2014,uk,7
13733,09/04/2015,de,7
13734,01/24/2017,ht,7
13735,12/28/2016,nl,7
13736,08/07/2017,bg,7
13737,01/10/2017,cs,7
13738,03/12/2017,ht,7
13739,11/03/2016,es,7
13740,09/25/2013,,7
13741,02/02/2016,bg,7
13742,06/09/2016,tr,7
13743,11/06/2017,ru,7
13744,05/26/2014,sr,7
13745,04/10/2014,bg,7
13746,08/22/2016,bg,7
13747,10/14/2014,sk,7
13748,11/20/2017,ru,7
13749,03/10/2015,fr,7
13750,12/09/2013,bg,7
13751,08/16/2014,nl,7
13752,12/03/2016,ja,7
13753,01/25/2017,pt,7
13754,02/19/2017,ht,7
13755,03/24/2017,in,7
13756,08/09/2015,pt,7
13757,09/10/2014,lt,7
13758,10/05/2011,ru,7
13759,01/01/2018,ru,7
13760,08/09/2013,,7
13761,04/26/2016,es,7
13762,08/30/2015,hr,7
13763,05/06/2016,tl,7
13764,04/18/2017,es,7
13765,12/12/2015,de,7
13766,08/16/2014,sk,7
13767,06/08/2016,in,7
13768,07/16/2015,sr,7
13769,11/21/2015,fr,7
13770,01/04/2018,ru,7
13771,02/01/2017,in,7
13772,01/20/2017,it,7
13773,12/29/2016,es,7
13774,03/08/2015,es,7
13775,07/06/2017,es,7
13776,04/20/2013,bg,7
13777,07/27/2013,en,7
13778,02/16/2016,cs,7
13779,10/02/2016,ht,7
13780,12/08/2015,es,7
13781,12/29/2017,ru,7
13782,12/22/2016,in,7
13783,07/12/2016,fr,7
13784,09/19/2017,bg,7
13785,07/06/2015,fr,7
13786,04/07/2013,bg,7
13787,03/21/2015,sv,7
13788,05/25/2016,es,7
13789,09/02/2014,es,7
13790,10/02/2016,es,7
13791,05/11/2014,uk,7
13792,04/22/2016,fr,7
13793,02/12/2015,fr,7
13794,03/07/2017,pt,7
13795,09/25/2016,uk,7
13796,07/09/2016,uk,7
13797,10/12/2015,ro,7
13798,02/01/2015,ja,7
13799,06/17/2013,,7
13800,10/28/2013,bg,7
13801,11/13/2015,es,7
13802,08/21/2014,et,7
13803,08/15/2017,es,7
13804,10/29/2011,ru,7
13805,05/11/2016,et,7
13806,04/04/2016,fr,7
13807,10/20/2015,sr,7
13808,07/03/2015,in,7
13809,08/08/2017,ht,7
13810,02/01/2016,bg,7
13811,05/29/2016,de,7
13812,02/12/2016,bg,7
13813,01/11/2015,tl,7
13814,02/17/2015,sr,7
13815,11/08/2016,cs,7
13816,08/07/2015,lt,7
13817,08/15/2015,hr,7
13818,06/14/2016,bg,7
13819,03/08/2016,tl,7
13820,12/11/2016,da,7
13821,12/02/2016,ja,7
13822,02/28/2015,fr,7
13823,01/11/2016,es,7
13824,07/21/2013,und,7
13825,03/09/2017,pl,7
13826,04/01/2016,bg,7
13827,02/17/2014,und,7
13828,03/11/2015,fr,7
13829,10/14/2016,in,7
13830,02/06/2015,pl,7
13831,02/22/2014,und,7
13832,03/26/2015,sr,7
13833,10/19/2016,cy,7
13834,04/08/2015,it,7
13835,10/31/2016,et,7
13836,02/21/2015,ro,7
13837,08/16/2015,hu,7
13838,06/20/2016,bg,7
13839,07/11/2016,uk,7
13840,02/01/2017,et,7
13841,04/14/2016,bg,7
13842,09/03/2014,tl,7
13843,03/30/2014,lt,7
13844,05/04/2017,ht,7
13845,06/13/2014,ja,7
13846,09/07/2017,bg,7
13847,02/06/2015,sr,7
13848,02/07/2017,nl,7
13849,02/13/2014,bg,7
13850,01/07/2016,fr,7
13851,04/26/2015,ht,7
13852,06/29/2016,fr,7
13853,10/07/2014,it,7
13854,12/29/2015,et,7
13855,05/28/2014,en,7
13856,11/15/2015,pl,7
13857,10/01/2014,it,7
13858,01/18/2016,fr,7
13859,04/01/2016,es,7
13860,03/16/2016,de,7
13861,08/16/2015,lt,7
13862,08/23/2016,bg,7
13863,10/13/2015,fr,7
13864,09/08/2016,et,7
13865,07/07/2016,tl,7
13866,08/15/2016,cy,7
13867,01/06/2017,ht,7
13868,02/14/2016,fr,7
13869,12/03/2011,ru,7
13870,11/04/2016,in,7
13871,04/27/2015,tl,7
13872,07/21/2014,no,7
13873,03/20/2015,sr,7
13874,04/06/2016,fr,7
13875,03/19/2015,nl,7
13876,10/13/2017,uk,7
13877,10/28/2014,de,7
13878,01/20/2015,in,7
13879,04/18/2017,ht,7
13880,03/19/2017,ht,7
13881,11/28/2014,sr,7
13882,01/17/2015,ja,7
13883,05/17/2014,,7
13884,05/26/2014,ro,7
13885,10/19/2016,tl,7
13886,06/15/2015,es,7
13887,12/02/2013,,7
13888,04/01/2017,in,7
13889,05/31/2016,tl,7
13890,05/11/2016,ht,7
13891,04/07/2016,fr,7
13892,03/21/2015,ht,7
13893,01/29/2014,uk,7
13894,03/24/2015,in,7
13895,04/24/2017,ht,7
13896,02/26/2016,uk,7
13897,08/14/2017,bg,7
13898,01/31/2015,,7
13899,08/26/2015,tr,7
13900,10/18/2016,tl,7
13901,01/11/2015,de,7
13902,09/06/2015,sr,7
13903,07/30/2016,nl,7
13904,05/01/2014,uk,7
13905,08/21/2016,uk,7
13906,02/12/2016,sl,7
13907,03/13/2016,bg,7
13908,04/28/2016,tl,6
13909,05/31/2016,is,6
13910,05/14/2014,uk,6
13911,11/21/2015,et,6
13912,11/06/2013,bg,6
13913,10/22/2016,pt,6
13914,07/22/2017,ro,6
13915,02/12/2014,en,6
13916,12/11/2016,it,6
13917,06/22/2013,,6
13918,01/22/2017,bg,6
13919,07/16/2017,fr,6
13920,01/17/2016,es,6
13921,03/30/2017,et,6
13922,08/07/2015,ko,6
13923,01/27/2015,de,6
13924,06/22/2015,sr,6
13925,09/29/2016,pt,6
13926,12/14/2016,sv,6
13927,06/14/2014,ja,6
13928,02/21/2015,sv,6
13929,12/14/2016,it,6
13930,02/13/2015,de,6
13931,02/13/2017,es,6
13932,12/10/2016,pt,6
13933,08/13/2017,eu,6
13934,12/14/2016,cs,6
13935,04/21/2017,sr,6
13936,02/25/2015,et,6
13937,07/20/2014,cy,6
13938,01/27/2017,tl,6
13939,07/09/2017,nl,6
13940,09/07/2016,fr,6
13941,11/28/2016,it,6
13942,10/29/2014,de,6
13943,03/13/2017,sr,6
13944,01/29/2017,it,6
13945,04/26/2017,ht,6
13946,10/02/2014,,6
13947,01/05/2013,sv,6
13948,12/08/2016,es,6
13949,09/26/2015,tl,6
13950,04/25/2015,fr,6
13951,08/10/2017,pt,6
13952,09/23/2015,in,6
13953,02/16/2017,cy,6
13954,09/23/2016,de,6
13955,05/27/2017,ro,6
13956,08/23/2015,sv,6
13957,03/07/2014,und,6
13958,01/15/2016,ro,6
13959,07/10/2013,bg,6
13960,09/01/2015,sr,6
13961,01/19/2017,ro,6
13962,12/07/2016,in,6
13963,08/23/2014,lt,6
13964,08/08/2014,fi,6
13965,01/13/2015,fr,6
13966,06/04/2016,bg,6
13967,01/17/2016,fr,6
13968,10/20/2016,in,6
13969,08/31/2017,bg,6
13970,11/10/2014,hr,6
13971,06/27/2013,bg,6
13972,09/16/2016,tl,6
13973,06/29/2016,tr,6
13974,09/08/2015,de,6
13975,12/03/2015,cs,6
13976,03/19/2016,uk,6
13977,06/03/2015,sr,6
13978,10/23/2014,tl,6
13979,10/17/2016,it,6
13980,09/05/2016,bg,6
13981,09/03/2013,,6
13982,07/06/2016,fr,6
13983,06/24/2015,de,6
13984,01/25/2016,sv,6
13985,06/08/2018,ru,6
13986,04/20/2017,pt,6
13987,04/22/2014,bg,6
13988,06/01/2016,tl,6
13989,12/08/2016,tl,6
13990,12/22/2016,da,6
13991,07/02/2015,fr,6
13992,09/01/2017,bg,6
13993,02/06/2015,fr,6
13994,03/07/2016,in,6
13995,08/15/2013,und,6
13996,08/16/2013,bg,6
13997,04/24/2014,uk,6
13998,04/01/2017,cy,6
13999,02/09/2015,et,6
14000,03/10/2014,uk,6
14001,07/04/2015,in,6
14002,02/28/2017,pt,6
14003,10/04/2016,fr,6
14004,09/25/2016,de,6
14005,01/26/2015,da,6
14006,07/12/2017,es,6
14007,02/18/2018,ru,6
14008,12/15/2015,sr,6
14009,06/17/2016,in,6
14010,12/16/2014,,6
14011,11/15/2016,es,6
14012,04/25/2017,ht,6
14013,04/16/2017,sr,6
14014,10/28/2014,pt,6
14015,02/11/2017,tl,6
14016,02/08/2015,ro,6
14017,12/22/2016,pt,6
14018,07/29/2016,bg,6
14019,04/18/2017,in,6
14020,02/23/2014,und,6
14021,10/21/2016,in,6
14022,01/20/2017,ht,6
14023,01/19/2013,bg,6
14024,06/18/2012,ru,6
14025,11/21/2016,it,6
14026,07/15/2016,uk,6
14027,03/19/2017,sr,6
14028,12/30/2015,et,6
14029,08/03/2016,it,6
14030,07/30/2016,in,6
14031,01/05/2017,tl,6
14032,09/16/2016,nl,6
14033,06/24/2016,nl,6
14034,09/06/2015,de,6
14035,12/07/2017,ar,6
14036,03/26/2015,de,6
14037,08/31/2014,de,6
14038,11/02/2015,in,6
14039,01/19/2014,bg,6
14040,02/04/2016,es,6
14041,09/04/2016,sv,6
14042,07/24/2015,fr,6
14043,12/13/2016,nl,6
14044,01/28/2015,sr,6
14045,10/14/2014,,6
14046,08/12/2013,,6
14047,01/24/2015,fr,6
14048,11/08/2016,pt,6
14049,01/31/2013,und,6
14050,08/28/2014,it,6
14051,04/03/2013,bg,6
14052,01/04/2014,uk,6
14053,11/30/2015,it,6
14054,09/08/2012,ru,6
14055,09/20/2017,bg,6
14056,01/04/2015,ja,6
14057,05/22/2016,da,6
14058,02/16/2016,nl,6
14059,06/19/2013,,6
14060,08/13/2015,hr,6
14061,01/23/2017,sv,6
14062,04/12/2017,tl,6
14063,02/27/2015,fr,6
14064,06/08/2015,da,6
14065,06/18/2015,sr,6
14066,07/20/2015,in,6
14067,11/10/2016,tl,6
14068,06/14/2016,fr,6
14069,06/18/2017,bg,6
14070,01/15/2015,ht,6
14071,06/17/2015,de,6
14072,12/09/2016,pt,6
14073,02/15/2017,ht,6
14074,10/09/2016,es,6
14075,04/25/2015,da,6
14076,12/07/2015,nl,6
14077,07/09/2014,bs,6
14078,08/06/2017,ht,6
14079,04/18/2017,tl,6
14080,10/10/2016,sv,6
14081,01/24/2016,tl,6
14082,12/27/2014,es,6
14083,01/17/2015,fr,6
14084,07/22/2013,und,6
14085,04/21/2016,cy,6
14086,01/26/2017,pt,6
14087,03/22/2016,hu,6
14088,12/27/2016,es,6
14089,11/18/2017,ru,6
14090,04/12/2016,tl,6
14091,02/20/2017,ht,6
14092,09/21/2016,fr,6
14093,03/13/2014,lt,6
14094,12/22/2016,it,6
14095,09/18/2016,tr,6
14096,06/03/2016,cy,6
14097,10/21/2014,de,6
14098,02/16/2015,ro,6
14099,01/14/2013,id,6
14100,08/14/2015,bs,6
14101,02/11/2017,ar,6
14102,01/07/2017,in,6
14103,08/25/2015,hu,6
14104,12/13/2015,fr,6
14105,02/26/2017,ht,6
14106,07/29/2016,nl,6
14107,10/01/2016,bg,6
14108,11/28/2013,,6
14109,01/16/2016,ht,6
14110,12/11/2016,et,6
14111,11/02/2014,sr,6
14112,12/31/2012,bg,6
14113,04/07/2017,et,6
14114,12/27/2016,pt,6
14115,03/05/2016,fr,6
14116,12/06/2013,bg,6
14117,04/27/2015,in,6
14118,08/10/2013,,6
14119,06/25/2017,bg,6
14120,09/29/2016,da,6
14121,12/02/2015,sr,6
14122,07/11/2016,de,6
14123,02/16/2015,de,6
14124,02/05/2014,uk,6
14125,01/05/2018,ru,6
14126,05/29/2013,,6
14127,02/26/2016,da,6
14128,01/23/2015,sr,6
14129,01/04/2015,in,6
14130,04/17/2015,sk,6
14131,11/19/2015,es,6
14132,09/30/2013,,6
14133,07/12/2016,uk,6
14134,01/20/2017,in,6
14135,02/15/2016,es,6
14136,06/19/2015,pt,6
14137,11/10/2014,ja,6
14138,07/13/2015,is,6
14139,05/25/2016,nl,6
14140,07/07/2017,in,6
14141,05/16/2016,nl,6
14142,02/11/2014,en,6
14143,08/15/2013,,6
14144,08/13/2014,ht,6
14145,11/19/2017,ru,6
14146,05/08/2014,uk,6
14147,07/08/2017,in,6
14148,04/07/2015,in,6
14149,08/30/2017,bg,6
14150,09/29/2015,fr,6
14151,02/14/2017,ht,6
14152,07/27/2014,in,6
14153,07/13/2013,bg,6
14154,09/30/2015,pt,6
14155,06/23/2017,in,6
14156,08/30/2016,bg,6
14157,10/20/2016,tl,6
14158,12/23/2016,et,6
14159,05/26/2013,,6
14160,10/15/2016,ht,6
14161,01/23/2017,et,6
14162,12/05/2015,fr,6
14163,11/10/2014,sl,6
14164,12/30/2017,ru,6
14165,09/01/2016,in,6
14166,12/29/2016,ht,6
14167,04/08/2017,tl,6
14168,04/27/2015,fr,6
14169,02/14/2015,de,6
14170,06/15/2016,tl,6
14171,12/03/2016,tl,6
14172,06/09/2018,ru,6
14173,08/11/2015,lt,6
14174,09/01/2014,de,6
14175,04/27/2017,ro,6
14176,11/17/2014,es,6
14177,02/25/2017,es,6
14178,06/29/2016,it,6
14179,07/20/2017,fr,6
14180,03/01/2017,cy,6
14181,11/20/2013,,6
14182,04/10/2017,tl,6
14183,11/29/2015,da,6
14184,06/21/2016,tl,6
14185,05/29/2015,et,6
14186,02/14/2015,fr,6
14187,06/21/2015,fr,6
14188,02/19/2017,bg,6
14189,04/05/2017,tl,6
14190,03/05/2016,bg,6
14191,02/09/2016,ht,6
14192,07/25/2015,de,6
14193,10/10/2016,eu,6
14194,03/23/2017,da,6
14195,08/20/2015,hu,6
14196,06/10/2016,fr,6
14197,04/27/2016,nl,6
14198,10/23/2016,ht,6
14199,01/24/2017,ro,6
14200,12/26/2016,ht,6
14201,11/15/2015,fr,6
14202,09/18/2015,de,6
14203,02/22/2017,pt,6
14204,06/20/2013,,6
14205,03/22/2016,ja,6
14206,05/30/2015,in,6
14207,10/26/2014,it,6
14208,07/13/2015,it,6
14209,09/17/2014,ro,6
14210,09/29/2016,sv,6
14211,06/10/2017,da,6
14212,12/05/2015,in,6
14213,12/08/2011,ru,6
14214,04/27/2017,tl,6
14215,08/09/2016,bg,6
14216,10/09/2015,tl,6
14217,12/15/2016,cs,6
14218,08/11/2015,sr,6
14219,03/30/2016,de,6
14220,04/05/2017,pt,6
14221,10/21/2014,cy,6
14222,08/25/2014,ja,6
14223,01/05/2016,pt,6
14224,10/30/2016,es,6
14225,02/18/2017,in,6
14226,05/25/2016,et,6
14227,08/25/2014,fr,6
14228,02/08/2015,in,6
14229,09/02/2016,fr,6
14230,02/18/2015,fr,6
14231,06/20/2016,nl,6
14232,09/04/2016,fr,6
14233,02/16/2017,et,6
14234,12/15/2015,tl,6
14235,12/21/2009,,6
14236,04/04/2015,tl,6
14237,01/10/2015,no,6
14238,02/18/2016,et,6
14239,11/28/2015,de,6
14240,11/16/2015,in,6
14241,06/10/2017,bg,6
14242,05/13/2016,fr,6
14243,08/10/2014,it,6
14244,06/04/2017,es,6
14245,03/18/2017,ht,6
14246,08/23/2015,lt,6
14247,03/12/2017,nl,6
14248,01/26/2014,,6
14249,11/25/2016,ht,6
14250,09/09/2017,uk,6
14251,12/07/2015,eu,6
14252,09/18/2016,ht,6
14253,05/10/2015,es,6
14254,02/11/2015,et,6
14255,09/01/2016,es,6
14256,10/24/2013,,6
14257,11/26/2015,in,6
14258,08/28/2014,lv,6
14259,11/04/2015,es,6
14260,05/09/2014,uk,6
14261,03/13/2017,nl,6
14262,09/28/2016,lv,6
14263,03/30/2016,no,6
14264,11/15/2013,,6
14265,11/03/2013,bg,6
14266,10/18/2016,nl,6
14267,03/31/2018,en,6
14268,07/09/2015,sr,6
14269,09/20/2015,de,6
14270,10/04/2017,bg,6
14271,03/15/2017,sr,6
14272,09/04/2016,es,6
14273,05/13/2014,en,6
14274,10/27/2014,no,6
14275,01/01/2010,,6
14276,05/21/2018,en,6
14277,12/31/2014,et,6
14278,01/18/2017,da,6
14279,02/22/2017,ht,6
14280,08/01/2017,es,6
14281,10/22/2016,it,6
14282,01/29/2016,da,6
14283,05/02/2016,fr,6
14284,01/20/2018,ru,6
14285,10/05/2015,fr,6
14286,06/21/2015,tl,6
14287,01/09/2017,de,6
14288,09/28/2016,is,6
14289,06/16/2016,in,6
14290,06/12/2013,,6
14291,12/14/2014,sr,6
14292,09/13/2013,,6
14293,03/15/2017,da,6
14294,06/19/2014,ja,6
14295,10/05/2015,es,6
14296,01/29/2017,fr,6
14297,01/29/2016,it,6
14298,08/02/2017,es,6
14299,05/12/2015,in,6
14300,10/06/2016,fi,6
14301,07/07/2013,und,6
14302,10/06/2016,ja,6
14303,10/04/2016,bg,6
14304,06/30/2016,fr,6
14305,09/14/2017,bg,6
14306,11/09/2016,de,6
14307,12/09/2016,cs,6
14308,07/28/2015,fr,6
14309,08/15/2016,fi,6
14310,12/01/2016,ht,6
14311,06/02/2016,bg,6
14312,08/14/2015,sv,6
14313,10/10/2016,tr,6
14314,11/19/2016,it,6
14315,08/20/2016,uk,6
14316,09/11/2017,bg,6
14317,02/27/2017,tl,6
14318,01/20/2016,uk,6
14319,02/13/2017,nl,6
14320,08/08/2010,,6
14321,01/21/2017,bg,6
14322,12/09/2014,sr,6
14323,11/01/2016,fr,6
14324,09/20/2016,uk,6
14325,06/12/2017,es,6
14326,08/08/2014,de,6
14327,08/04/2016,in,6
14328,03/22/2015,sr,6
14329,10/29/2016,es,6
14330,06/13/2016,bg,6
14331,10/24/2016,ro,6
14332,05/20/2015,ro,6
14333,06/23/2015,fr,6
14334,08/31/2016,tl,6
14335,12/04/2013,und,6
14336,08/24/2013,,6
14337,11/09/2016,tl,6
14338,08/14/2013,,6
14339,09/13/2016,pt,6
14340,07/28/2015,sk,6
14341,07/23/2014,de,6
14342,04/21/2015,fr,6
14343,03/28/2016,bg,6
14344,08/10/2015,lt,6
14345,08/03/2017,es,6
14346,11/17/2016,es,6
14347,12/15/2016,de,6
14348,06/25/2013,,6
14349,04/08/2016,sv,6
14350,10/14/2016,da,6
14351,10/17/2013,,6
14352,01/29/2017,es,6
14353,06/20/2014,sr,6
14354,03/28/2017,tl,6
14355,10/26/2017,ru,6
14356,08/12/2014,fr,6
14357,03/10/2017,nl,6
14358,02/27/2017,ht,6
14359,10/05/2015,tl,6
14360,10/02/2014,ja,6
14361,04/16/2017,es,6
14362,08/31/2015,tr,6
14363,11/25/2016,tl,6
14364,01/08/2015,sv,6
14365,02/02/2017,it,6
14366,06/05/2018,ru,6
14367,05/15/2017,fr,6
14368,06/05/2015,tl,6
14369,11/22/2016,cs,6
14370,05/27/2016,no,6
14371,12/25/2016,ht,6
14372,08/06/2016,bg,6
14373,01/18/2015,de,6
14374,11/13/2013,,6
14375,03/13/2017,in,6
14376,11/28/2015,da,6
14377,02/18/2015,da,6
14378,06/23/2016,bg,6
14379,05/09/2015,de,6
14380,02/04/2016,in,6
14381,04/08/2015,in,6
14382,10/24/2014,ja,6
14383,11/22/2016,in,6
14384,06/26/2017,fr,6
14385,06/01/2016,da,6
14386,11/28/2016,ht,6
14387,05/22/2012,ru,6
14388,12/05/2016,et,6
14389,09/27/2015,sk,6
14390,09/23/2016,pt,6
14391,02/08/2015,no,6
14392,08/11/2017,fr,6
14393,01/19/2015,ro,6
14394,08/29/2014,it,6
14395,06/13/2017,bg,6
14396,09/21/2017,bg,6
14397,07/02/2015,et,6
14398,08/27/2014,ro,6
14399,04/27/2016,cy,6
14400,11/14/2016,ht,6
14401,11/17/2016,nl,6
14402,02/10/2017,in,6
14403,02/03/2014,und,6
14404,05/27/2013,,6
14405,02/07/2017,ht,6
14406,05/14/2015,sr,6
14407,08/04/2017,fr,6
14408,12/25/2016,de,6
14409,03/20/2015,nl,6
14410,07/17/2016,fr,6
14411,08/16/2015,tr,6
14412,07/22/2014,hr,6
14413,10/04/2016,es,6
14414,04/26/2017,pl,6
14415,07/13/2017,tl,6
14416,09/12/2014,vi,6
14417,05/28/2015,de,6
14418,01/23/2017,in,6
14419,03/26/2017,pt,6
14420,06/14/2018,ru,6
14421,10/01/2015,sr,6
14422,12/02/2013,uk,6
14423,05/22/2018,en,6
14424,09/27/2017,bg,6
14425,01/24/2017,tl,6
14426,08/03/2016,et,6
14427,05/25/2015,tl,6
14428,12/26/2009,,6
14429,03/18/2016,bg,6
14430,05/18/2016,es,6
14431,09/08/2017,bg,6
14432,06/13/2015,tl,6
14433,05/26/2016,fr,6
14434,09/10/2016,es,6
14435,06/09/2014,ja,6
14436,08/27/2013,,6
14437,08/20/2014,et,6
14438,08/13/2017,pt,6
14439,12/02/2016,es,6
14440,02/11/2016,da,6
14441,12/22/2015,ro,6
14442,11/26/2017,ru,6
14443,08/09/2014,fr,6
14444,10/07/2013,,6
14445,07/04/2015,de,6
14446,08/31/2015,lt,6
14447,06/04/2016,pl,6
14448,12/20/2015,es,6
14449,01/09/2016,in,6
14450,07/17/2015,da,6
14451,09/10/2014,da,6
14452,09/06/2016,bg,6
14453,01/31/2015,sr,6
14454,11/20/2016,ht,6
14455,01/18/2017,ro,6
14456,02/02/2012,ru,6
14457,05/04/2016,eu,6
14458,01/03/2013,bg,6
14459,08/27/2016,pt,6
14460,05/10/2016,es,6
14461,02/20/2015,de,6
14462,09/17/2014,vi,6
14463,09/18/2014,fr,6
14464,08/02/2015,fr,6
14465,02/18/2014,bg,6
14466,05/31/2016,tr,6
14467,03/30/2016,in,6
14468,01/19/2017,da,6
14469,03/16/2017,et,6
14470,10/10/2017,uk,6
14471,12/23/2014,tl,6
14472,12/19/2015,in,6
14473,10/17/2013,und,6
14474,04/04/2017,ht,6
14475,07/29/2016,it,6
14476,04/30/2015,sr,6
14477,02/19/2015,sr,6
14478,04/18/2015,fr,6
14479,11/11/2013,,6
14480,01/07/2013,id,6
14481,11/01/2016,es,6
14482,03/13/2016,fr,6
14483,11/17/2016,de,6
14484,02/11/2014,bg,6
14485,01/07/2016,es,6
14486,07/23/2015,de,6
14487,06/03/2015,ro,6
14488,07/23/2014,es,6
14489,02/06/2017,nl,6
14490,01/19/2017,tl,6
14491,09/19/2013,,6
14492,02/10/2016,es,6
14493,01/31/2014,bg,6
14494,07/29/2016,sv,6
14495,08/09/2016,fr,6
14496,10/14/2015,sl,6
14497,03/03/2016,fr,6
14498,12/27/2016,cs,6
14499,04/29/2017,et,6
14500,06/08/2016,it,6
14501,12/19/2016,nl,6
14502,08/23/2015,tr,6
14503,01/14/2017,da,6
14504,01/26/2017,it,6
14505,04/30/2016,bg,6
14506,12/29/2015,tl,6
14507,11/18/2016,bg,6
14508,05/07/2012,ru,6
14509,08/11/2015,no,6
14510,03/11/2016,es,6
14511,08/19/2015,lv,6
14512,10/06/2016,da,6
14513,06/14/2015,sr,6
14514,09/25/2012,ru,6
14515,08/21/2013,,6
14516,01/14/2017,pt,6
14517,01/02/2015,ja,6
14518,05/17/2016,fr,6
14519,11/04/2016,de,6
14520,11/05/2013,bg,6
14521,06/12/2017,bg,6
14522,11/05/2014,sr,6
14523,04/21/2015,in,6
14524,07/21/2013,en,6
14525,11/13/2015,ro,6
14526,08/23/2013,bg,6
14527,03/04/2017,tl,6
14528,12/24/2014,ja,6
14529,04/30/2017,ht,6
14530,03/15/2014,vi,6
14531,08/19/2013,und,6
14532,07/21/2014,ro,6
14533,01/06/2016,fr,6
14534,01/02/2017,sv,6
14535,04/25/2017,tl,6
14536,07/22/2017,bg,6
14537,10/24/2015,sk,6
14538,06/26/2013,,6
14539,02/09/2015,pt,6
14540,05/29/2012,ru,6
14541,05/20/2016,bg,6
14542,01/24/2012,ru,6
14543,05/23/2018,en,6
14544,06/10/2014,sr,6
14545,10/23/2013,,6
14546,01/27/2017,it,6
14547,06/20/2014,ja,6
14548,08/09/2015,bs,6
14549,09/08/2011,ru,6
14550,05/06/2013,uk,6
14551,05/13/2016,bg,6
14552,06/09/2015,da,6
14553,07/19/2014,sl,6
14554,08/08/2015,ar,6
14555,10/18/2015,de,6
14556,12/27/2014,sk,6
14557,04/17/2017,pt,6
14558,04/07/2017,tl,6
14559,08/08/2016,es,6
14560,01/19/2016,tl,6
14561,10/13/2014,ja,6
14562,01/09/2015,da,6
14563,12/08/2013,,6
14564,09/25/2015,da,6
14565,03/03/2015,fr,6
